EPIC,RA,Dec,Data Availability,KepMag,HIP,TYC,UCAC,2MASS,SDSS,Object type,Kepflag,pmra,e_pmra,pmdec,e_pmdec,plx,e_plx,Bmag,e_Bmag,Vmag,e_Vmag,umag,e_umag,gmag,e_gmag,rmag,e_rmag,imag,e_imag,zmag,e_zmag,Jmag,e_Jmag,Hmag,e_Hmag,Kmag,e_Kmag,Teff,logg,[Fe/H],Radius,mass,rho,Distance,E(B-V),Ang Sep (')
219801993,18 52 42.166,-15 46 03.70,0,7.412,,,372-147604,18524216-1546037,,STAR,J,3.100,3.400,-6.700,3.500,,,,,,,,,,,,,,,,,7.412,0.023,6.478,0.044,5.981,0.026,,,,,,,,,525.898
212911448,19 03 41.228,-31 57 46.88,0,6.787,,,291-208442,19034122-3157470,,STAR,J,-2.100,0.900,-1.500,1.500,,,,,,,,,,,,,,,,,6.787,0.018,5.878,0.021,5.560,0.020,,,,,,,,,525.998
220095208,19 11 54.998,-14 35 04.37,0,6.729,94323,5720-393-1,378-151559,,,STAR,BV,52.460,0.660,6.700,0.450,4.030,0.650,8.456,0.018,7.017,0.011,,,,,,,,,,,,,,,,,,,,,,,,,526.598
220085524,19 05 55.642,-14 39 05.09,0,7.437,,5719-525-1,377-147528,,,STAR,BV,2.900,1.200,8.500,1.300,,,9.580,0.031,7.812,0.013,,,,,,,,,,,,,,,,,,,,,,,,,528.057
220099113,19 11 49.131,-14 33 16.49,0,7.283,,,378-151511,19114912-1433163,,STAR,J,7.200,3.500,1.400,4.400,,,,,,,,,,,,,,,,,7.283,0.020,6.386,0.040,5.986,0.023,,,,,,,,,528.375
223956993,18 33 25.840,-25 06 11.27,0,6.799,,,325-177687,18332586-2506112,,STAR,J,2.800,4.000,4.700,3.700,,,,,,,,,,,,,,,,,5.099,0.018,3.951,0.190,,,,,,,,,,,528.504
220089348,19 05 41.221,-14 37 34.06,0,7.944,,,377-147428,19054122-1437340,,STAR,J,1.000,5.000,0.100,3.500,,,,,,,,,,,,,,,,,7.944,0.030,6.930,0.036,6.550,0.026,,,,,,,,,530.060
212943177,18 57 47.388,-31 40 58.65,0,7.759,,,292-201611,18574738-3140587,,STAR,J,3.300,9.000,3.500,1.800,,,,,,,,,,,,,,,,,7.759,0.023,6.845,0.046,6.493,0.023,,,,,,,,,530.696
219936403,18 55 34.856,-15 19 21.06,0,6.335,,,374-148628,18553486-1519210,,STAR,J,5.900,5.100,-1.300,5.100,,,,,,,,,,,,,,,,,6.335,0.020,5.342,0.016,4.903,0.017,,,,,,,,,531.071
219975797,18 56 49.416,-15 10 27.57,0,6.591,,,375-152608,18564940-1510275,,STAR,J,-1.700,3.400,-6.400,3.400,,,,,,,,,,,,,,,,,6.591,0.024,5.550,0.034,5.148,0.018,,,,,,,,,532.184
219944607,19 26 58.147,-15 17 33.73,0,7.886,,6297-984-1,374-163131,,,STAR,BV,-4.200,1.300,-8.600,1.300,,,9.919,0.036,8.238,0.014,,,,,,,,,,,,,,,,,,,,,,,,,532.244
220110787,19 13 25.847,-14 26 49.41,0,7.699,94454,5720-369-1,378-152292,19132584-1426489,,STAR,BV,38.870,0.850,-59.120,0.610,12.710,0.810,8.222,0.016,7.756,0.012,,,,,,,,,,,6.713,0.018,6.477,0.027,6.431,0.021,,,,,,,,,535.618
220012040,19 24 53.291,-15 01 33.55,0,7.490,,6297-1124-1,375-165759,19245330-1501335,,STAR,BV,-2.000,1.300,-38.700,1.200,,,8.840,0.018,7.699,0.011,,,,,,,,,,,5.644,0.035,5.099,0.040,4.918,0.020,,,,,,,,,535.658
220114056,19 12 11.177,-14 24 16.14,0,7.276,,,378-151668,19121118-1424160,,STAR,J,-5.400,4.500,-4.400,3.400,,,,,,,,,,,,,,,,,7.276,0.027,6.319,0.027,5.733,0.021,,,,,,,,,537.474
225648969,18 32 45.446,-22 08 16.42,0,7.656,,6279-420-1,340-155380,18324545-2208163,,STAR,BV,61.000,1.400,-70.800,1.600,,,8.714,0.020,7.860,0.013,,,,,,,,,,,6.475,0.030,6.117,0.031,6.009,0.023,,,,,,,,,538.266
226837589,18 35 52.527,-19 37 27.24,0,7.700,,,352-140457,18355252-1937272,,STAR,J,0.800,2.300,-6.100,2.400,,,,,,,,,,,,,,,,,6.000,0.023,,,4.600,0.015,,,,,,,,,542.858
226866012,18 35 50.581,-19 33 15.59,0,7.913,,6275-778-1,353-144842,18355057-1933156,,STAR,BV,9.500,1.500,-30.700,1.500,,,8.521,0.018,7.993,0.014,,,,,,,,,,,6.990,0.021,6.754,0.034,6.707,0.026,,,,,,,,,545.118
223885684,18 32 02.271,-25 13 22.93,0,7.828,,,324-175420,18320226-2513228,,STAR,J,-12.100,4.300,-1.300,3.300,,,,,,,,,,,,,,,,,6.128,0.019,5.206,0.023,4.669,0.021,,,,,,,,,548.347
223509691,18 32 33.052,-25 51 16.95,0,7.988,,,321-193099,18323306-2551168,,STAR,J,-14.200,2.600,-3.500,4.500,,,,,,,,,,,,,,,,,6.288,0.018,5.317,0.021,4.877,0.016,,,,,,,,,549.253
224983096,18 31 20.454,-23 18 56.43,0,7.431,90793,6857-1123-1,334-171826,,,STAR,BV,0.930,1.320,0.280,0.960,6.570,0.950,8.954,0.023,7.677,0.013,,,,,,,,,,,,,,,,,,,,,,,,,550.437
226279990,18 33 03.858,-20 54 30.42,0,7.767,,,346-149854,18330386-2054302,,STAR,J,-1.200,4.100,3.300,5.100,,,,,,,,,,,,,,,,,6.067,0.029,,,4.601,0.016,,,,,,,,,551.300
223865625,18 31 36.203,-25 15 24.88,0,7.683,,,,18313620-2515248,,STAR,J,-5.900,3.000,-9.600,2.900,,,,,,,,,,,,,,,,,5.983,0.021,5.077,0.031,4.687,0.023,,,,,,,,,554.501
225780891,18 31 39.237,-21 53 34.63,0,7.749,,,341-153875,18313924-2153345,,STAR,J,-7.100,3.300,9.200,2.200,,,,,,,,,,,,,,,,,6.049,0.020,5.092,0.024,4.651,0.021,,,,,,,,,556.001
226528830,18 33 28.923,-20 22 05.94,0,7.970,90978,6275-848-1,349-142583,18332891-2022059,,STAR,BV,3.530,1.040,-12.910,0.660,0.510,1.160,8.170,0.018,7.938,0.014,,,,,,,,,,,7.354,0.023,7.294,0.034,7.278,0.016,,,,,,,,,556.247
226773164,18 34 25.332,-19 47 04.86,0,6.897,91051,6275-795-1,352-138826,,,STAR,BV,32.370,0.880,-20.790,0.520,3.710,0.790,8.550,0.020,7.170,0.011,,,,,,,,,,,,,,,,,,,,,,,,,557.355
226111599,18 32 08.506,-21 14 55.69,0,7.781,,,344-151066,18320851-2114558,,STAR,J,13.500,2.400,-6.600,5.000,,,,,,,,,,,,,,,,,6.081,0.018,5.115,0.029,4.676,0.018,,,,,,,,,558.046
225114058,18 30 49.439,-23 05 51.91,0,7.961,,,335-169586,18304943-2305519,,STAR,J,4.200,3.400,3.500,3.500,,,,,,,,,,,,,,,,,6.261,0.021,5.288,0.033,4.840,0.018,,,,,,,,,558.225
226357269,18 32 45.101,-20 44 48.50,0,7.835,,,347-144508,18324510-2044485,,STAR,J,-3.800,3.000,-4.400,3.100,,,,,,,,,,,,,,,,,6.135,0.023,5.144,0.024,4.713,0.024,,,,,,,,,558.419
226981896,18 35 23.708,-19 16 06.73,0,6.519,91135,6275-252-1,354-144438,,,STAR,BV,33.460,0.600,-12.420,0.390,6.460,0.560,8.500,0.020,6.860,0.011,,,,,,,,,,,,,,,,,,,,,,,,,558.547
224079830,18 31 02.194,-24 53 31.29,0,7.661,90756,6861-2408-1,326-163457,18310218-2453313,,STAR,BV,1.010,1.160,-7.440,0.890,-0.090,1.000,7.628,0.017,7.565,0.014,,,,,,,,,,,7.250,0.026,7.282,0.026,7.227,0.027,,,,,,,,,558.854
223903199,18 31 05.609,-25 11 37.25,0,7.960,,,325-174469,18310561-2511371,,STAR,J,-2.500,4.700,-4.100,4.700,,,,,,,,,,,,,,,,,6.260,0.018,5.344,0.027,4.799,0.015,,,,,,,,,560.700
226681429,18 33 37.750,-20 00 37.65,0,7.967,,,350-145264,18333775-2000375,,STAR,J,2.600,5.500,0.600,5.200,,,,,,,,,,,,,,,,,6.267,0.019,5.153,0.027,4.551,0.018,,,,,,,,,562.223
223828469,18 31 04.328,-25 19 12.02,0,7.579,,,324-174065,18310434-2519121,,STAR,J,-13.900,6.500,-10.200,2.500,,,,,,,,,,,,,,,,,5.879,0.018,,,,,,,,,,,,,562.248
225023045,18 30 29.158,-23 15 02.32,0,6.679,90713,6857-1414-1,334-170405,,,STAR,BV,-3.360,0.860,-3.460,0.470,2.650,0.590,8.444,0.019,6.975,0.011,,,,,,,,,,,,,,,,,,,,,,,,,562.375
226981702,18 34 59.013,-19 16 08.65,0,5.845,,,354-144086,18345900-1916085,,STAR,J,14.200,8.400,1.400,9.800,,,,,,,,,,,,,,,,,4.145,0.216,3.086,0.198,,,,,,,,,,,563.701
224585205,18 30 17.228,-23 59 10.63,0,7.888,,,331-161566,18301723-2359106,,STAR,J,6.700,3.800,-8.100,7.700,,,,,,,,,,,,,,,,,6.188,0.020,,,4.633,0.020,,,,,,,,,564.743
226111277,18 31 28.991,-21 14 57.92,0,7.805,90811,6278-2554-1,344-150282,,,STAR,BV,2.100,1.110,0.490,0.750,2.680,1.160,10.425,0.080,8.281,0.018,,,,,,,,,,,,,,,,,,,,,,,,,566.936
224428386,18 30 09.159,-24 15 47.79,0,7.555,,,329-155385,18300915-2415478,,STAR,J,-8.100,4.200,24.400,4.200,,,,,,,,,,,,,,,,,5.855,0.024,,,4.288,0.018,,,,,,,,,567.326
225064060,18 29 58.958,-23 10 58.00,0,7.357,,,335-168151,18295895-2310581,,STAR,J,0.500,3.000,-0.300,3.800,,,,,,,,,,,,,,,,,5.657,0.034,,,,,,,,,,,,,569.510
224089863,18 30 11.620,-24 52 26.77,0,7.870,,,326-161972,18301163-2452268,,STAR,J,-8.500,2.100,-1.400,2.000,,,,,,,,,,,,,,,,,6.170,0.021,5.236,0.040,4.817,0.018,,,,,,,,,570.098
226772820,18 33 12.230,-19 47 08.16,0,7.847,,,352-137337,18331223-1947080,,STAR,J,0.700,2.800,14.500,8.800,,,,,,,,,,,,,,,,,6.147,0.020,5.171,0.040,4.706,0.017,,,,,,,,,573.045
223692550,18 30 19.836,-25 32 59.83,0,7.983,,6861-2179-1,323-180732,18301982-2532597,,STAR,BV,13.100,1.500,-6.600,1.500,,,8.186,0.017,7.952,0.013,,,,,,,,,,,7.355,0.021,7.317,0.020,7.233,0.020,,,,,,,,,574.641
227183155,18 35 13.465,-18 47 08.84,0,7.859,,,357-150510,18351346-1847087,,STAR,J,-9.800,2.300,-3.700,2.400,,,,,,,,,,,,,,,,,6.159,0.023,5.140,0.024,4.722,0.016,,,,,,,,,574.655
225914010,18 30 05.916,-21 37 59.56,0,7.837,,,342-146021,18300591-2137595,,STAR,J,-13.100,5.900,55.200,5.900,,,,,,,,,,,,,,,,,6.137,0.024,4.988,0.018,,,,,,,,,,,580.363
227178827,18 34 39.847,-18 47 48.20,0,7.753,,,357-149994,18343983-1847482,,STAR,J,-10.200,2.400,-4.300,2.600,,,,,,,,,,,,,,,,,6.053,0.020,5.120,0.044,4.675,0.026,,,,,,,,,581.226
224235992,18 29 00.818,-24 36 39.25,0,7.780,,6861-1927-1,327-153474,18290081-2436394,,STAR,J,-3.800,4.400,9.900,4.200,,,,,11.062,0.129,,,,,,,,,,,6.080,0.019,,,,,,,,,,,,,584.400
223865810,18 29 21.986,-25 15 23.77,0,6.758,90610,6861-2842-1,324-171540,18292198-2515237,,STAR,BV,-1.000,0.620,-6.370,0.390,1.070,0.610,6.635,0.015,6.638,0.010,,,,,,,,,,,6.461,0.020,6.480,0.038,6.474,0.017,,,,,,,,,584.437
226906878,18 32 28.766,-19 27 07.57,0,7.702,,6275-804-1,353-140690,,,STAR,BV,5.400,1.500,-1.100,1.500,,,9.367,0.030,7.977,0.015,,,,,,,,,,,,,,,,,,,,,,,,,590.631
227053586,18 33 01.845,-19 05 49.46,0,7.322,,,355-149911,18330183-1905492,,STAR,J,-2.600,2.800,11.100,3.500,,,,,,,,,,,,,,,,,5.622,0.019,,,,,,,,,,,,,593.017
226258603,18 29 51.293,-20 57 08.81,0,7.679,,6278-2310-1,346-145926,18295129-2057087,,STAR,BV,6.900,0.900,-30.200,0.900,,,7.761,0.017,7.615,0.013,,,,,,,,,,,7.222,0.020,7.221,0.055,7.113,0.021,,,,,,,,,593.635
225171184,18 28 07.098,-22 59 58.69,0,6.783,90513,6857-1094-1,336-153787,,,STAR,BV,6.240,0.730,18.740,0.480,5.710,0.760,8.005,0.017,6.965,0.011,,,,,,,,,,,,,,,,,,,,,,,,,595.885
226563706,18 30 33.159,-20 17 15.12,0,7.811,90721,6274-1391-1,349-138615,18303316-2017152,,STAR,BV,-40.130,1.580,-23.770,1.030,4.930,1.380,9.217,0.026,8.032,0.015,,,,,,,,,,,5.691,0.020,5.058,0.024,4.908,0.023,,,,,,,,,596.593
